track_id,track_name,artist,genre,danceability,energy,loudness,tempo,valence,duration_ms,popularity,streams,country,subscription_plan,payment_method,revenue_usd
2691,Song_2691,Artist_156,Country,0.705,0.894,-13.35,74.93,0.317,137016,9,1393298,India,Free,Debit Card,0.0
2692,Song_2692,Artist_190,Electronic,0.868,0.541,-3.39,92.18,0.204,144232,64,336033,USA,Premium,Credit Card,3.59
2693,Song_2693,Artist_115,Classical,0.803,0.259,-8.55,61.19,0.478,180928,31,686005,India,Free,Apple Pay,0.0
2694,Song_2694,Artist_7,R&B,0.338,0.938,-12.33,195.58,0.767,251401,19,876589,Brazil,Premium,PayPal,11.73
2695,Song_2695,Artist_80,Jazz,0.422,0.918,-6.28,142.9,0.357,180363,65,1404890,Australia,Free,PayPal,0.0
2696,Song_2696,Artist_144,Electronic,0.738,0.734,-21.59,160.79,0.866,281667,88,1664732,France,Premium,Credit Card,5.37
2697,Song_2697,Artist_97,Country,0.263,0.565,-24.67,151.19,0.54,256518,98,1946500,Germany,Premium,Debit Card,9.05
2698,Song_2698,Artist_4,R&B,0.809,0.272,-9.81,80.21,0.469,197781,17,772742,Germany,Premium,Apple Pay,3.9
2699,Song_2699,Artist_4,Electronic,0.739,0.817,-22.84,143.29,0.758,228670,34,1310678,Germany,Premium,Apple Pay,7.83
2700,Song_2700,Artist_103,Rock,0.747,0.259,-22.46,78.4,0.141,235672,99,633091,Australia,Free,Apple Pay,0.0
2701,Song_2701,Artist_40,Country,0.275,0.254,-8.62,116.17,0.746,317276,36,146002,Australia,Free,Debit Card,0.0
2702,Song_2702,Artist_17,Jazz,0.738,0.619,-19.05,139.65,0.269,245158,13,1670041,UK,Premium,Google Pay,8.05
2703,Song_2703,Artist_101,Hip-Hop,0.71,0.325,-11.17,138.24,0.303,166094,59,396811,France,Free,Apple Pay,0.0
2704,Song_2704,Artist_103,Indie,0.823,0.206,-4.82,76.67,0.59,134822,89,481603,Brazil,Free,Credit Card,0.0
2705,Song_2705,Artist_124,R&B,0.231,0.53,-18.04,64.82,0.862,136825,76,1900410,UK,Free,Apple Pay,0.0
2706,Song_2706,Artist_52,Rock,0.217,0.307,-20.22,171.75,0.571,303149,21,264362,India,Premium,Apple Pay,9.12
2707,Song_2707,Artist_52,Hip-Hop,0.48,0.325,-22.66,161.63,0.634,255092,65,1792755,France,Premium,Google Pay,11.27
2708,Song_2708,Artist_164,Pop,0.312,0.26,-22.13,71.45,0.749,273133,6,140747,Canada,Premium,Credit Card,9.14
2709,Song_2709,Artist_124,Country,0.619,0.36,-23.63,77.84,0.283,144849,11,850879,Canada,Premium,Credit Card,3.42
2710,Song_2710,Artist_166,Rock,0.888,0.758,-23.07,184.96,0.795,304937,80,1922611,France,Premium,Credit Card,7.55
2711,Song_2711,Artist_178,Latin,0.494,0.831,-15.5,167.68,0.426,145602,22,418047,Canada,Free,Apple Pay,0.0
2712,Song_2712,Artist_63,Pop,0.834,0.553,-17.94,199.46,0.208,214460,11,25384,UK,Free,Apple Pay,0.0
2713,Song_2713,Artist_116,Pop,0.2,0.595,-9.46,95.56,0.365,286966,37,1243459,Australia,Free,PayPal,0.0
2714,Song_2714,Artist_191,R&B,0.326,0.225,-5.85,128.29,0.272,155701,26,1876535,France,Premium,Google Pay,5.53
2715,Song_2715,Artist_62,Country,0.223,0.254,-7.73,93.1,0.256,243327,57,1667964,Canada,Free,Credit Card,0.0
2716,Song_2716,Artist_7,Rock,0.446,0.401,-13.33,147.19,0.304,139752,26,340421,Brazil,Premium,Credit Card,11.7
2717,Song_2717,Artist_155,Classical,0.881,0.624,-22.75,76.16,0.213,279341,21,321609,Canada,Premium,PayPal,11.95
2718,Song_2718,Artist_92,Rock,0.273,0.777,-9.39,77.81,0.651,280212,57,1066241,India,Free,Apple Pay,0.0
2719,Song_2719,Artist_14,Electronic,0.655,0.672,-17.02,70.06,0.572,272711,26,1222237,UK,Free,PayPal,0.0
2720,Song_2720,Artist_199,Pop,0.539,0.506,-23.12,157.1,0.634,315392,15,953738,Spain,Premium,PayPal,4.6
2721,Song_2721,Artist_86,Jazz,0.904,0.292,-6.47,129.17,0.359,259138,63,1733830,USA,Free,Apple Pay,0.0
2722,Song_2722,Artist_133,Pop,0.292,0.809,-17.56,146.48,0.743,197045,35,983267,UK,Premium,Debit Card,6.86
2723,Song_2723,Artist_183,Pop,0.359,0.484,-20.2,183.1,0.167,259333,11,1873697,Japan,Free,Google Pay,0.0
2724,Song_2724,Artist_130,Indie,0.222,0.774,-5.83,163.65,0.564,212689,73,306833,Japan,Premium,Debit Card,9.92
2725,Song_2725,Artist_62,Latin,0.525,0.6,-5.15,124.64,0.298,255657,87,171396,USA,Free,Debit Card,0.0
2726,Song_2726,Artist_149,Classical,0.408,0.776,-17.54,197.81,0.525,173750,68,852612,Australia,Free,Google Pay,0.0
2727,Song_2727,Artist_79,Hip-Hop,0.852,0.908,-17.19,123.88,0.341,147632,94,291184,Germany,Free,Debit Card,0.0
2728,Song_2728,Artist_149,Hip-Hop,0.654,0.918,-12.25,75.74,0.761,158585,92,1035573,Canada,Free,Apple Pay,0.0
2729,Song_2729,Artist_138,Latin,0.661,0.617,-8.86,198.97,0.852,120116,89,462688,Brazil,Free,Debit Card,0.0
2730,Song_2730,Artist_58,Pop,0.599,0.599,-23.61,63.19,0.718,135616,86,26927,Australia,Free,Debit Card,0.0
2731,Song_2731,Artist_120,Hip-Hop,0.269,0.407,-11.95,136.98,0.208,203733,89,1570793,Japan,Premium,Debit Card,7.65
2732,Song_2732,Artist_167,Country,0.534,0.93,-4.04,103.27,0.297,233246,90,1587378,France,Free,Apple Pay,0.0
2733,Song_2733,Artist_133,Classical,0.95,0.557,-19.23,130.5,0.877,149590,50,1420521,USA,Premium,PayPal,6.01
2734,Song_2734,Artist_65,Hip-Hop,0.826,0.3,-5.01,138.22,0.443,235591,29,1105634,Australia,Premium,Credit Card,8.6
2735,Song_2735,Artist_13,Latin,0.87,0.538,-4.1,93.61,0.897,316508,64,1356118,Germany,Free,Google Pay,0.0
2736,Song_2736,Artist_181,Electronic,0.817,0.299,-19.08,137.96,0.403,128685,41,352377,France,Free,Google Pay,0.0
2737,Song_2737,Artist_82,Hip-Hop,0.277,0.592,-8.41,165.85,0.907,189394,96,1926956,India,Free,Apple Pay,0.0
2738,Song_2738,Artist_173,Classical,0.371,0.638,-19.75,97.31,0.883,265210,26,1448931,UK,Premium,Credit Card,11.43
2739,Song_2739,Artist_160,R&B,0.202,0.463,-8.77,113.68,0.644,216752,28,840033,USA,Premium,Debit Card,4.47
2740,Song_2740,Artist_164,R&B,0.428,0.256,-7.46,97.55,0.058,139067,84,768416,Japan,Premium,Google Pay,3.45
2741,Song_2741,Artist_188,Country,0.281,0.936,-19.56,174.88,0.41,304399,48,1635758,Brazil,Free,Debit Card,0.0
2742,Song_2742,Artist_139,Rock,0.555,0.803,-9.25,161.5,0.87,222034,66,1171838,India,Premium,Apple Pay,7.16
2743,Song_2743,Artist_191,Rock,0.708,0.854,-7.13,181.97,0.847,290468,23,604922,India,Premium,Apple Pay,10.41
2744,Song_2744,Artist_149,Hip-Hop,0.856,0.486,-17.11,83.81,0.219,231186,39,207866,Australia,Free,Apple Pay,0.0
2745,Song_2745,Artist_52,Jazz,0.762,0.793,-21.31,70.3,0.409,158211,69,1200033,USA,Free,PayPal,0.0
2746,Song_2746,Artist_183,Electronic,0.904,0.579,-22.98,76.71,0.802,216516,21,629591,UK,Premium,Apple Pay,9.99
2747,Song_2747,Artist_117,Latin,0.24,0.357,-12.34,82.54,0.57,160727,86,726970,USA,Premium,Debit Card,3.31
2748,Song_2748,Artist_26,Electronic,0.209,0.297,-3.48,134.63,0.813,134464,49,1926552,France,Premium,PayPal,3.37
2749,Song_2749,Artist_196,R&B,0.696,0.469,-6.9,195.93,0.794,300849,75,283875,Germany,Premium,Debit Card,7.42
2750,Song_2750,Artist_34,Hip-Hop,0.417,0.307,-15.41,110.01,0.867,230875,94,1743823,India,Premium,Apple Pay,4.64
2751,Song_2751,Artist_52,Classical,0.39,0.979,-13.19,194.19,0.155,266478,92,866051,India,Premium,PayPal,7.06
2752,Song_2752,Artist_112,Latin,0.448,0.238,-18.85,65.35,0.181,199035,36,717618,Japan,Free,Credit Card,0.0
2753,Song_2753,Artist_82,Electronic,0.402,0.544,-21.41,189.76,0.125,184086,81,1454617,India,Premium,Apple Pay,11.79
2754,Song_2754,Artist_180,Classical,0.584,0.553,-14.39,85.36,0.892,257869,85,73586,UK,Free,PayPal,0.0
2755,Song_2755,Artist_157,Latin,0.53,0.434,-14.8,187.75,0.478,124858,37,613150,Brazil,Free,PayPal,0.0
2756,Song_2756,Artist_166,Electronic,0.584,0.646,-13.52,67.87,0.108,317445,89,753264,USA,Premium,PayPal,7.59
2757,Song_2757,Artist_42,Country,0.705,0.317,-4.04,192.75,0.339,318623,88,339829,Brazil,Premium,Google Pay,10.42
2758,Song_2758,Artist_21,R&B,0.49,0.811,-11.71,88.11,0.366,180796,94,1617609,Japan,Premium,PayPal,10.5
2759,Song_2759,Artist_42,Pop,0.388,0.459,-11.67,102.38,0.779,185509,42,1254596,Australia,Free,Credit Card,0.0
2760,Song_2760,Artist_141,Latin,0.325,0.661,-22.18,128.73,0.712,168393,62,355416,France,Premium,Apple Pay,9.92
2761,Song_2761,Artist_113,R&B,0.462,0.758,-3.08,113.3,0.67,258306,99,770172,India,Free,Apple Pay,0.0
2762,Song_2762,Artist_105,Indie,0.756,0.893,-8.0,153.45,0.07,279526,85,1660439,Spain,Free,Apple Pay,0.0
2763,Song_2763,Artist_192,Jazz,0.768,0.852,-5.7,196.47,0.87,316671,6,1398817,Japan,Free,PayPal,0.0
2764,Song_2764,Artist_17,Hip-Hop,0.7,0.674,-15.89,144.9,0.244,292061,85,1338540,France,Free,Apple Pay,0.0
2765,Song_2765,Artist_120,Indie,0.376,0.503,-13.95,161.01,0.616,148547,8,807624,USA,Free,Credit Card,0.0
2766,Song_2766,Artist_137,Classical,0.641,0.592,-13.51,72.32,0.106,173804,69,57968,Canada,Premium,Google Pay,10.09
2767,Song_2767,Artist_169,Latin,0.628,0.8,-20.73,147.89,0.123,175941,40,1614506,Germany,Free,Credit Card,0.0
2768,Song_2768,Artist_129,Hip-Hop,0.563,0.884,-9.83,123.54,0.059,143567,10,645813,Canada,Free,Google Pay,0.0
2769,Song_2769,Artist_130,Hip-Hop,0.612,0.281,-5.13,184.01,0.559,122325,31,49145,India,Premium,Apple Pay,9.49
2770,Song_2770,Artist_60,Indie,0.569,0.5,-21.4,114.35,0.616,191386,30,1951475,Brazil,Premium,Debit Card,10.62
2771,Song_2771,Artist_48,Indie,0.624,0.805,-23.1,155.12,0.095,175516,51,1363134,India,Free,Google Pay,0.0
2772,Song_2772,Artist_29,Pop,0.737,0.537,-8.76,91.94,0.311,248192,85,434869,France,Free,Credit Card,0.0
2773,Song_2773,Artist_97,Electronic,0.282,0.459,-18.99,96.31,0.816,141149,36,51191,Brazil,Free,Credit Card,0.0
2774,Song_2774,Artist_10,Latin,0.762,0.521,-11.28,112.66,0.141,122879,61,638604,Germany,Premium,Debit Card,11.17
2775,Song_2775,Artist_58,R&B,0.302,0.67,-9.69,102.57,0.245,220492,27,1408635,Japan,Free,Google Pay,0.0
2776,Song_2776,Artist_188,Rock,0.25,0.98,-17.92,95.54,0.432,204701,35,353019,France,Premium,Google Pay,8.09
2777,Song_2777,Artist_21,Latin,0.932,0.585,-7.07,66.95,0.808,202195,60,369014,France,Free,Credit Card,0.0
2778,Song_2778,Artist_28,Latin,0.918,0.363,-12.9,177.14,0.279,134908,32,1084624,Japan,Premium,Google Pay,10.48
2779,Song_2779,Artist_34,Latin,0.245,0.327,-5.88,69.0,0.947,137650,90,343040,Spain,Premium,Debit Card,6.59
2780,Song_2780,Artist_8,Hip-Hop,0.532,0.233,-8.21,184.23,0.37,246853,4,1931640,India,Free,Google Pay,0.0
2781,Song_2781,Artist_187,Classical,0.34,0.636,-5.89,77.57,0.398,192112,91,1043187,Japan,Free,Google Pay,0.0
2782,Song_2782,Artist_200,Hip-Hop,0.564,0.625,-24.56,69.14,0.16,156872,27,969044,Australia,Premium,Debit Card,8.46
2783,Song_2783,Artist_177,Classical,0.823,0.36,-19.64,138.82,0.662,233508,47,1040273,France,Premium,Apple Pay,10.44
2784,Song_2784,Artist_79,Indie,0.913,0.742,-23.02,130.34,0.269,318927,6,1933582,Spain,Free,Google Pay,0.0
2785,Song_2785,Artist_145,Rock,0.676,0.778,-15.27,128.77,0.616,216003,82,1368034,UK,Free,Credit Card,0.0
2786,Song_2786,Artist_188,Hip-Hop,0.465,0.402,-5.42,140.43,0.251,201951,26,1642908,Canada,Free,PayPal,0.0
2787,Song_2787,Artist_87,Classical,0.652,0.468,-14.71,100.19,0.399,235539,24,199726,Brazil,Free,Credit Card,0.0
2788,Song_2788,Artist_88,Hip-Hop,0.434,0.973,-6.31,152.81,0.821,213311,71,1372847,India,Premium,Credit Card,7.19
2789,Song_2789,Artist_173,Jazz,0.882,0.492,-17.8,130.34,0.715,175020,44,308159,France,Premium,Apple Pay,3.18
2790,Song_2790,Artist_69,Hip-Hop,0.853,0.793,-17.53,106.86,0.189,291560,14,1362454,Brazil,Free,Apple Pay,0.0
2791,Song_2791,Artist_160,Rock,0.619,0.553,-5.3,175.71,0.597,197272,13,146432,Canada,Premium,Credit Card,9.55
2792,Song_2792,Artist_172,Rock,0.444,0.819,-15.63,161.88,0.616,212460,26,1565372,Germany,Free,Google Pay,0.0
2793,Song_2793,Artist_193,Classical,0.42,0.8,-7.63,115.11,0.132,164819,43,1569689,France,Free,Credit Card,0.0
2794,Song_2794,Artist_87,Classical,0.225,0.721,-19.79,178.67,0.469,312553,43,233821,France,Free,Google Pay,0.0
2795,Song_2795,Artist_101,Indie,0.812,0.867,-4.13,188.84,0.285,314313,66,1376776,Brazil,Free,Debit Card,0.0
2796,Song_2796,Artist_8,Rock,0.538,0.933,-12.36,135.16,0.47,175347,87,1041841,France,Free,Debit Card,0.0
2797,Song_2797,Artist_77,Rock,0.444,0.652,-8.29,90.09,0.749,241019,28,426173,France,Free,Apple Pay,0.0
2798,Song_2798,Artist_200,Pop,0.553,0.385,-23.03,188.21,0.192,242099,1,102122,Japan,Premium,PayPal,4.54
2799,Song_2799,Artist_87,Latin,0.814,0.511,-14.16,86.53,0.161,181216,96,63502,Australia,Free,PayPal,0.0
2800,Song_2800,Artist_43,Country,0.293,0.791,-5.18,66.78,0.292,303422,12,225515,USA,Free,Apple Pay,0.0
2801,Song_2801,Artist_129,Hip-Hop,0.843,0.708,-5.71,105.85,0.907,185228,50,1754764,Germany,Premium,Debit Card,6.0
2802,Song_2802,Artist_109,Electronic,0.873,0.339,-23.97,161.78,0.723,263703,53,1879110,USA,Premium,Apple Pay,11.14
2803,Song_2803,Artist_179,Indie,0.91,0.24,-18.32,189.26,0.068,274190,60,928109,India,Free,Debit Card,0.0
2804,Song_2804,Artist_152,Latin,0.498,0.733,-15.25,149.22,0.411,297846,55,597187,Australia,Free,Google Pay,0.0
2805,Song_2805,Artist_152,Country,0.363,0.396,-21.21,193.26,0.282,180513,35,878449,France,Free,Debit Card,0.0
2806,Song_2806,Artist_17,Pop,0.48,0.59,-8.94,72.93,0.624,217347,61,1218803,India,Free,Debit Card,0.0
2807,Song_2807,Artist_133,Electronic,0.45,0.782,-20.94,68.51,0.463,176141,26,1161685,Germany,Free,Debit Card,0.0
2808,Song_2808,Artist_148,Classical,0.332,0.639,-17.37,144.59,0.918,189659,31,1333853,UK,Free,PayPal,0.0
2809,Song_2809,Artist_21,Rock,0.655,0.265,-10.41,195.26,0.247,131292,57,1833322,UK,Free,Debit Card,0.0
2810,Song_2810,Artist_58,Jazz,0.557,0.345,-14.39,130.38,0.579,181265,12,23720,Brazil,Premium,Credit Card,8.34
2811,Song_2811,Artist_159,Indie,0.849,0.371,-8.75,67.21,0.68,165689,93,946471,UK,Free,Google Pay,0.0
2812,Song_2812,Artist_110,R&B,0.224,0.401,-3.85,90.97,0.793,279955,5,442890,France,Premium,PayPal,5.03
2813,Song_2813,Artist_139,Rock,0.683,0.641,-22.44,94.27,0.416,272239,99,734079,USA,Free,Credit Card,0.0
2814,Song_2814,Artist_180,Jazz,0.772,0.593,-9.39,107.3,0.668,120071,7,928918,Spain,Free,PayPal,0.0
2815,Song_2815,Artist_143,Country,0.77,0.358,-19.93,66.1,0.323,152234,16,1508439,Japan,Premium,PayPal,10.26
2816,Song_2816,Artist_135,Classical,0.865,0.253,-15.88,186.68,0.442,256588,96,1577243,USA,Free,Credit Card,0.0
2817,Song_2817,Artist_28,Electronic,0.747,0.334,-24.28,132.18,0.856,165037,52,1823497,USA,Free,Apple Pay,0.0
2818,Song_2818,Artist_51,Country,0.896,0.968,-22.01,153.93,0.905,128234,81,713019,Spain,Premium,Apple Pay,11.44
2819,Song_2819,Artist_186,Rock,0.449,0.565,-17.96,69.4,0.697,255432,21,921655,France,Premium,Debit Card,8.6
2820,Song_2820,Artist_5,Rock,0.577,0.877,-17.48,67.58,0.387,220135,27,238021,Japan,Premium,Credit Card,5.86
2821,Song_2821,Artist_5,Electronic,0.211,0.862,-5.21,142.11,0.788,201965,79,1628622,Germany,Free,Debit Card,0.0
2822,Song_2822,Artist_94,R&B,0.205,0.599,-8.68,184.22,0.073,210094,23,772992,India,Free,Apple Pay,0.0
2823,Song_2823,Artist_96,Jazz,0.38,0.751,-3.61,133.99,0.142,213753,72,970156,Brazil,Free,Credit Card,0.0
2824,Song_2824,Artist_8,Country,0.276,0.35,-11.82,182.89,0.645,160160,25,1385860,UK,Free,Credit Card,0.0
2825,Song_2825,Artist_64,Classical,0.395,0.737,-19.68,173.54,0.312,203595,11,1117763,Canada,Free,Credit Card,0.0
2826,Song_2826,Artist_138,Rock,0.333,0.412,-17.79,70.62,0.906,225572,63,803740,Canada,Premium,Debit Card,4.45
2827,Song_2827,Artist_38,Country,0.221,0.849,-17.96,88.27,0.442,131544,57,1205409,USA,Premium,PayPal,4.17
2828,Song_2828,Artist_111,R&B,0.882,0.265,-17.82,152.08,0.436,126381,85,1649168,Japan,Premium,PayPal,8.45
2829,Song_2829,Artist_112,Country,0.206,0.803,-10.19,122.09,0.66,274200,54,921662,Spain,Premium,PayPal,10.24
2830,Song_2830,Artist_81,Electronic,0.752,0.278,-13.32,100.7,0.741,257906,10,680135,USA,Free,Credit Card,0.0
2831,Song_2831,Artist_136,Classical,0.314,0.887,-16.52,118.61,0.478,303247,50,955349,Canada,Premium,Apple Pay,7.89
2832,Song_2832,Artist_104,Pop,0.884,0.437,-21.72,122.33,0.243,180514,73,1016858,France,Premium,Debit Card,8.75
2833,Song_2833,Artist_153,Electronic,0.87,0.71,-24.51,187.48,0.746,149398,1,1982565,Australia,Premium,Debit Card,5.32
2834,Song_2834,Artist_73,Country,0.69,0.58,-20.19,74.48,0.338,273799,86,1165433,UK,Free,Apple Pay,0.0
2835,Song_2835,Artist_194,Pop,0.704,0.486,-22.64,99.16,0.208,219316,70,196624,Australia,Premium,PayPal,4.87
2836,Song_2836,Artist_178,Rock,0.204,0.703,-7.72,135.26,0.618,206509,30,111946,Japan,Premium,Google Pay,11.36
2837,Song_2837,Artist_195,Pop,0.939,0.939,-22.53,157.76,0.131,303731,55,385444,UK,Free,Apple Pay,0.0
2838,Song_2838,Artist_49,R&B,0.858,0.232,-9.07,148.29,0.924,127530,98,638290,UK,Free,PayPal,0.0
2839,Song_2839,Artist_36,Hip-Hop,0.871,0.917,-16.52,191.83,0.619,195733,77,622079,Spain,Free,Credit Card,0.0
2840,Song_2840,Artist_126,R&B,0.694,0.675,-23.39,171.39,0.937,282581,86,197398,France,Premium,Apple Pay,6.68
2841,Song_2841,Artist_68,Electronic,0.459,0.83,-7.12,137.99,0.355,280481,6,1857795,Australia,Free,PayPal,0.0
2842,Song_2842,Artist_78,Hip-Hop,0.87,0.499,-12.25,90.06,0.924,204095,24,1271036,USA,Free,Debit Card,0.0
2843,Song_2843,Artist_105,Electronic,0.419,0.568,-19.81,123.12,0.181,165598,85,1809055,Japan,Premium,Google Pay,4.16
2844,Song_2844,Artist_169,Indie,0.622,0.878,-5.32,157.07,0.087,218132,87,1964332,Canada,Premium,Google Pay,5.77
2845,Song_2845,Artist_122,Classical,0.275,0.524,-24.0,177.31,0.08,179130,5,1098369,USA,Premium,Google Pay,10.15
2846,Song_2846,Artist_119,Latin,0.891,0.617,-20.56,194.36,0.468,295161,7,1581017,Brazil,Premium,PayPal,10.95
2847,Song_2847,Artist_190,Rock,0.306,0.216,-8.45,144.76,0.125,171524,3,171165,UK,Premium,PayPal,6.73
2848,Song_2848,Artist_114,Rock,0.369,0.324,-9.39,133.77,0.511,307026,13,1105342,Spain,Premium,Credit Card,10.03
2849,Song_2849,Artist_10,Indie,0.619,0.701,-18.64,62.48,0.345,158996,54,1317651,India,Premium,Google Pay,5.99
2850,Song_2850,Artist_149,Country,0.773,0.759,-23.64,70.09,0.352,272577,63,1600904,Japan,Premium,Debit Card,7.58
2851,Song_2851,Artist_164,Jazz,0.665,0.654,-6.12,81.85,0.622,281204,76,115329,France,Free,Google Pay,0.0
2852,Song_2852,Artist_140,Electronic,0.374,0.312,-18.1,67.67,0.197,283630,6,1197920,UK,Free,Apple Pay,0.0
2853,Song_2853,Artist_91,Latin,0.201,0.547,-20.69,116.12,0.74,177202,98,1441917,Japan,Premium,Apple Pay,9.47
2854,Song_2854,Artist_2,Latin,0.768,0.477,-13.65,107.16,0.574,144116,79,66939,Germany,Premium,Debit Card,3.9
2855,Song_2855,Artist_118,R&B,0.939,0.587,-4.98,149.23,0.873,227960,47,538089,Japan,Premium,PayPal,6.23
2856,Song_2856,Artist_13,R&B,0.807,0.879,-24.04,134.99,0.378,196769,82,1942288,India,Premium,Google Pay,7.35
2857,Song_2857,Artist_181,Jazz,0.545,0.805,-8.15,143.44,0.934,207064,55,552352,USA,Free,Apple Pay,0.0
2858,Song_2858,Artist_160,Country,0.878,0.266,-12.41,126.08,0.568,129250,49,529273,Japan,Free,Debit Card,0.0
2859,Song_2859,Artist_95,Indie,0.507,0.894,-15.64,98.88,0.926,145547,57,869228,Canada,Free,Credit Card,0.0
2860,Song_2860,Artist_144,Pop,0.594,0.568,-8.63,193.4,0.074,179734,3,489693,Brazil,Premium,Apple Pay,4.94
2861,Song_2861,Artist_32,R&B,0.558,0.78,-3.75,72.1,0.705,256527,22,1994695,Canada,Premium,Apple Pay,6.21
2862,Song_2862,Artist_32,Country,0.536,0.309,-19.96,191.44,0.785,299632,35,751637,USA,Free,Google Pay,0.0
2863,Song_2863,Artist_124,Classical,0.781,0.723,-21.84,103.57,0.098,145474,28,322610,Australia,Free,PayPal,0.0
2864,Song_2864,Artist_11,Rock,0.595,0.384,-4.92,131.77,0.571,162773,42,1435772,Germany,Free,Apple Pay,0.0
2865,Song_2865,Artist_10,Rock,0.438,0.542,-10.28,75.24,0.772,252574,12,1318269,France,Free,Apple Pay,0.0
2866,Song_2866,Artist_15,Country,0.394,0.213,-15.36,69.93,0.555,282189,1,1793002,Australia,Free,Google Pay,0.0
2867,Song_2867,Artist_17,Jazz,0.228,0.318,-12.39,120.14,0.107,127042,94,1382384,India,Premium,PayPal,5.07
2868,Song_2868,Artist_168,Indie,0.637,0.272,-8.6,163.84,0.674,150501,23,1586665,Germany,Premium,Credit Card,10.21
2869,Song_2869,Artist_146,Latin,0.372,0.387,-7.99,97.71,0.105,210454,28,901333,Spain,Free,Credit Card,0.0
2870,Song_2870,Artist_183,Jazz,0.311,0.278,-4.76,138.73,0.786,271316,69,1803529,Spain,Free,Credit Card,0.0
2871,Song_2871,Artist_153,Country,0.69,0.74,-15.61,99.01,0.089,144242,36,1363100,France,Premium,Credit Card,6.67
2872,Song_2872,Artist_59,Indie,0.711,0.223,-18.54,114.41,0.174,229847,54,1622306,India,Premium,PayPal,6.13
2873,Song_2873,Artist_78,Indie,0.764,0.682,-10.93,186.9,0.298,307743,47,273649,Germany,Premium,Credit Card,6.92
2874,Song_2874,Artist_124,Electronic,0.578,0.31,-15.85,179.82,0.62,176235,56,1913914,France,Premium,Google Pay,7.75
2875,Song_2875,Artist_114,Hip-Hop,0.871,0.937,-11.92,132.24,0.929,150766,10,1895236,Canada,Free,Google Pay,0.0
2876,Song_2876,Artist_22,Rock,0.902,0.928,-15.76,93.33,0.156,309624,5,996068,Canada,Premium,Google Pay,11.38
2877,Song_2877,Artist_158,Country,0.806,0.376,-21.63,87.05,0.178,256082,14,1391849,Germany,Premium,Credit Card,7.54
2878,Song_2878,Artist_172,Latin,0.677,0.679,-14.67,193.57,0.382,273218,24,1927703,Japan,Premium,Google Pay,3.66
2879,Song_2879,Artist_32,Hip-Hop,0.428,0.222,-9.8,88.38,0.803,285979,63,64275,Australia,Free,Google Pay,0.0
2880,Song_2880,Artist_179,Classical,0.937,0.927,-7.42,173.14,0.471,316233,28,1341341,Spain,Premium,Debit Card,7.36
2881,Song_2881,Artist_174,R&B,0.406,0.608,-14.15,111.66,0.339,242023,21,1256622,Japan,Free,Credit Card,0.0
2882,Song_2882,Artist_113,Electronic,0.352,0.234,-21.36,197.99,0.555,231873,76,1235211,France,Premium,Google Pay,6.51
2883,Song_2883,Artist_120,R&B,0.532,0.467,-15.88,111.54,0.284,229293,20,1214063,Australia,Premium,PayPal,5.02
2884,Song_2884,Artist_149,Hip-Hop,0.243,0.26,-7.7,109.21,0.411,308972,62,1331258,Japan,Premium,Google Pay,9.63
2885,Song_2885,Artist_122,Hip-Hop,0.934,0.506,-15.92,149.24,0.349,175270,96,754929,UK,Premium,Debit Card,6.89
2886,Song_2886,Artist_32,R&B,0.641,0.723,-9.68,194.61,0.774,214516,51,1380744,Germany,Premium,PayPal,10.93
2887,Song_2887,Artist_119,Latin,0.618,0.567,-13.84,196.67,0.882,133960,40,1064908,India,Premium,PayPal,7.18
2888,Song_2888,Artist_39,Latin,0.692,0.499,-19.69,159.01,0.734,312102,85,1519437,Canada,Premium,Apple Pay,6.05
2889,Song_2889,Artist_12,Pop,0.573,0.293,-7.48,165.64,0.445,219456,81,1199810,UK,Premium,Debit Card,11.7
2890,Song_2890,Artist_175,Classical,0.224,0.391,-23.15,138.88,0.504,287584,65,1791812,France,Free,Debit Card,0.0
2891,Song_2891,Artist_18,Latin,0.659,0.278,-13.45,165.81,0.163,271077,28,287738,Australia,Free,Google Pay,0.0
2892,Song_2892,Artist_149,Classical,0.737,0.83,-20.4,180.37,0.722,315128,54,537081,Germany,Premium,Debit Card,7.4
2893,Song_2893,Artist_141,Classical,0.513,0.305,-23.52,128.05,0.587,133472,2,808282,Australia,Premium,PayPal,4.02
2894,Song_2894,Artist_149,Hip-Hop,0.768,0.664,-13.94,146.78,0.862,314735,81,197274,Australia,Free,PayPal,0.0
2895,Song_2895,Artist_126,Classical,0.37,0.467,-14.01,135.22,0.231,240578,14,1896446,India,Free,Google Pay,0.0
